timestamp,money_line_home,money_line_draw,money_line_away,spread_-1.75_home,spread_-1.75_away,spread_-1.5_home,spread_-1.5_away,spread_-1.25_home,spread_-1.25_away,spread_-1.0_home,spread_-1.0_away,spread_-0.75_home,spread_-0.75_away,spread_-0.5_home,spread_-0.5_away,spread_-0.25_home,spread_-0.25_away,spread_0.0_home,spread_0.0_away,spread_0.25_home,spread_0.25_away,totals_2.0_over,totals_2.0_under,totals_2.25_over,totals_2.25_under,totals_2.5_over,totals_2.5_under,totals_2.75_over,totals_2.75_under,totals_3.0_over,totals_3.0_under,totals_3.25_over,totals_3.25_under,totals_3.5_over,totals_3.5_under,totals_3.75_over,totals_3.75_under,totals_4.0_over,totals_4.0_under,totals_4.25_over,totals_4.25_under,totals_4.5_over,totals_4.5_under,totals_4.75_over,totals_4.75_under,totals_5.0_over,totals_5.0_under,totals_5.25_over,totals_5.25_under
2025-12-02 15:00:05,1.694,4.14,4.29,3.41,1.314,2.68,1.469,2.44,1.591,2.16,1.763,1.877,2.02,1.699,2.27,1.507,2.66,1.315,3.4,1.289,3.59,1.287,3.58,1.357,3.13,1.416,2.85,1.52,2.59,1.662,2.31,1.892,1.99,2.11,1.787,2.37,1.609,2.79,1.432,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:01:40,1.689,4.15,4.29,3.41,1.314,2.67,1.471,2.43,1.591,2.15,1.769,1.877,2.03,1.699,2.27,1.505,2.66,1.315,3.41,1.289,3.59,1.287,3.58,1.357,3.13,1.411,2.87,1.512,2.61,1.653,2.33,1.877,2,2.09,1.793,2.35,1.617,2.77,1.438,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:02:30,1.694,4.14,4.29,3.41,1.314,2.68,1.469,2.44,1.588,2.16,1.763,1.877,2.02,1.699,2.27,1.507,2.66,1.315,3.4,1.289,3.59,1.287,3.58,1.357,3.13,1.416,2.85,1.52,2.59,1.662,2.31,1.892,1.99,2.11,1.787,2.37,1.609,2.79,1.431,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:02:50,1.694,4.13,4.29,3.41,1.314,2.69,1.467,2.44,1.588,2.17,1.763,1.884,2.02,1.699,2.26,1.507,2.66,1.316,3.4,1.289,3.59,1.287,3.58,1.357,3.13,1.421,2.83,1.526,2.57,1.671,2.29,1.9,1.98,2.12,1.775,2.38,1.602,2.81,1.425,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:03:15,1.704,4.1,4.26,3.41,1.314,2.71,1.462,2.46,1.581,2.18,1.751,1.892,2.01,1.709,2.25,1.515,2.64,1.32,3.37,1.289,3.59,1.287,3.58,1.357,3.13,1.423,2.82,1.529,2.57,1.675,2.29,1.909,1.98,2.12,1.775,2.39,1.598,2.82,1.423,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:03:25,1.714,4.06,4.23,3.41,1.314,2.74,1.452,2.49,1.568,2.21,1.735,1.917,1.99,1.724,2.22,1.523,2.61,1.326,3.33,1.289,3.59,1.287,3.58,1.357,3.13,1.431,2.79,1.54,2.54,1.689,2.26,1.925,1.961,2.14,1.763,2.42,1.588,2.86,1.413,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:03:45,1.724,4.04,4.21,3.41,1.314,2.76,1.448,2.51,1.561,2.22,1.724,1.925,1.98,1.729,2.21,1.529,2.59,1.33,3.31,1.289,3.59,1.287,3.58,1.357,3.13,1.436,2.77,1.546,2.52,1.699,2.24,1.934,1.952,2.15,1.751,2.43,1.581,2.88,1.408,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:03:50,1.735,4.01,4.19,3.41,1.314,2.8,1.436,2.54,1.546,2.25,1.709,1.943,1.961,1.74,2.2,1.534,2.58,1.333,3.29,1.289,3.59,1.287,3.58,1.357,3.13,1.462,2.68,1.584,2.42,1.757,2.15,2.01,1.877,2.24,1.699,2.54,1.537,3.04,1.374,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:04:10,1.719,4.07,4.19,3.41,1.314,2.76,1.448,2.51,1.561,2.22,1.724,1.917,1.98,1.724,2.22,1.529,2.6,1.33,3.31,1.289,3.59,1.287,3.58,1.357,3.13,1.425,2.81,1.534,2.55,1.689,2.26,1.925,1.952,2.15,1.751,2.43,1.581,2.88,1.408,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:04:20,1.729,4.04,4.17,3.41,1.314,2.78,1.44,2.53,1.552,2.24,1.714,1.934,1.97,1.735,2.2,1.537,2.57,1.335,3.28,1.289,3.59,1.287,3.58,1.357,3.13,1.432,2.78,1.546,2.52,1.699,2.24,1.943,1.934,2.17,1.74,2.46,1.571,2.92,1.4,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:04:25,1.746,4.01,4.12,3.41,1.314,2.82,1.432,2.56,1.54,2.27,1.694,1.961,1.943,1.751,2.18,1.549,2.54,1.343,3.23,1.289,3.59,1.287,3.58,1.357,3.13,1.436,2.77,1.549,2.51,1.704,2.23,1.952,1.934,2.18,1.735,2.46,1.568,2.93,1.396,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:04:50,1.751,3.99,4.11,3.41,1.314,2.83,1.427,2.58,1.534,2.29,1.689,1.961,1.943,1.757,2.17,1.552,2.53,1.346,3.22,1.289,3.59,1.287,3.58,1.357,3.13,1.442,2.75,1.558,2.49,1.719,2.21,1.97,1.917,2.2,1.724,2.49,1.558,2.97,1.389,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:04:55,1.757,3.98,4.09,3.41,1.314,2.85,1.423,2.59,1.529,2.3,1.68,1.97,1.925,1.763,2.16,1.555,2.52,1.349,3.2,1.289,3.59,1.287,3.58,1.357,3.13,1.444,2.74,1.558,2.49,1.719,2.2,1.97,1.917,2.2,1.724,2.49,1.555,2.97,1.387,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:05:20,1.763,3.97,4.08,3.41,1.314,2.86,1.42,2.6,1.526,2.31,1.675,1.98,1.925,1.769,2.15,1.558,2.51,1.35,3.19,1.289,3.59,1.287,3.58,1.357,3.13,1.45,2.72,1.568,2.46,1.735,2.18,1.98,1.9,2.22,1.714,2.52,1.546,3.01,1.38,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:05:55,1.763,3.95,4.08,3.41,1.314,2.87,1.418,2.61,1.523,2.32,1.671,1.98,1.917,1.769,2.15,1.561,2.51,1.35,3.19,1.289,3.59,1.287,3.58,1.357,3.13,1.456,2.7,1.574,2.44,1.746,2.17,2,1.884,2.23,1.704,2.54,1.537,3.04,1.373,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:06:20,1.775,3.94,4.06,3.41,1.314,2.89,1.413,2.63,1.518,2.33,1.662,1.99,1.909,1.781,2.14,1.568,2.49,1.355,3.16,1.289,3.59,1.287,3.58,1.357,3.13,1.458,2.69,1.581,2.43,1.751,2.15,2.01,1.877,2.25,1.694,2.56,1.531,3.08,1.366,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:06:50,1.775,3.92,4.05,3.41,1.314,2.9,1.409,2.64,1.512,2.35,1.657,2,1.9,1.781,2.13,1.571,2.48,1.357,3.16,1.289,3.59,1.287,3.58,1.357,3.13,1.467,2.66,1.591,2.41,1.769,2.13,2.02,1.854,2.27,1.684,2.59,1.52,3.12,1.358,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:07:20,1.781,3.9,4.04,3.41,1.314,2.92,1.404,2.66,1.507,2.36,1.649,2.01,1.892,1.793,2.12,1.574,2.47,1.359,3.14,1.289,3.59,1.287,3.58,1.357,3.13,1.476,2.64,1.602,2.38,1.787,2.11,2.04,1.84,2.29,1.671,2.62,1.51,3.16,1.35,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:07:35,1.787,3.89,4.04,3.41,1.314,2.93,1.403,2.67,1.502,2.37,1.645,2.01,1.884,1.793,2.12,1.578,2.47,1.361,3.13,1.289,3.59,1.287,3.58,1.357,3.13,1.483,2.62,1.609,2.36,1.8,2.09,2.06,1.826,2.31,1.662,2.64,1.502,3.2,1.344,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:07:40,1.793,3.86,4.04,3.41,1.314,2.95,1.398,2.69,1.497,2.39,1.636,2.02,1.877,1.8,2.11,1.581,2.46,1.362,3.13,1.289,3.59,1.287,3.58,1.357,3.13,1.518,2.6,1.649,2.34,1.833,2.05,2.09,1.8,2.33,1.628,2.66,1.469,3.2,1.344,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:07:45,1.8,3.82,4.04,3.41,1.314,2.98,1.392,2.71,1.49,2.41,1.628,2.03,1.869,1.806,2.1,1.584,2.45,1.363,3.12,1.289,3.59,1.287,3.58,1.377,3.02,1.546,2.52,1.684,2.27,1.884,2,2.14,1.763,2.38,1.606,2.72,1.45,3.2,1.344,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:08:15,1.806,3.81,4.05,3.41,1.314,2.99,1.39,2.72,1.487,2.41,1.625,2.04,1.862,1.813,2.09,1.588,2.44,1.363,3.12,1.289,3.59,1.287,3.58,1.386,2.98,1.555,2.49,1.699,2.24,1.909,1.98,2.16,1.746,2.41,1.591,2.76,1.44,3.2,1.344,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:08:45,1.806,3.79,4.05,3.41,1.314,3,1.387,2.74,1.483,2.42,1.621,2.04,1.862,1.813,2.09,1.588,2.44,1.364,3.12,1.289,3.59,1.287,3.58,1.392,2.95,1.564,2.47,1.709,2.22,1.925,1.961,2.18,1.735,2.43,1.581,2.79,1.432,3.2,1.344,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:09:15,1.813,3.78,4.04,3.41,1.314,3.02,1.383,2.75,1.478,2.44,1.613,2.05,1.854,1.819,2.08,1.591,2.43,1.366,3.11,1.289,3.59,1.287,3.58,1.4,2.92,1.574,2.44,1.724,2.2,1.943,1.943,2.21,1.719,2.45,1.571,2.82,1.421,3.2,1.344,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:09:50,1.781,3.78,4.14,3.41,1.314,2.96,1.396,2.69,1.497,2.38,1.641,2.01,1.892,1.787,2.13,1.568,2.49,1.348,3.2,1.289,3.59,1.287,3.58,1.403,2.91,1.578,2.44,1.729,2.19,1.952,1.934,2.22,1.714,2.46,1.568,2.84,1.42,3.2,1.344,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:10:00,1.775,3.85,4.14,3.41,1.314,2.94,1.401,2.67,1.502,2.36,1.649,2,1.9,1.781,2.13,1.564,2.5,1.347,3.21,1.289,3.59,1.287,3.58,1.387,2.98,1.558,2.49,1.699,2.24,1.909,1.97,2.17,1.74,2.41,1.588,2.77,1.436,3.2,1.344,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:10:30,1.769,3.85,4.18,3.41,1.314,2.93,1.403,2.66,1.505,2.35,1.653,2,1.9,1.775,2.13,1.558,2.51,1.342,3.23,1.289,3.59,1.287,3.58,1.393,2.94,1.568,2.49,1.714,2.24,1.934,1.952,2.17,1.729,2.44,1.578,2.77,1.429,3.2,1.344,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:10:55,1.763,3.85,4.21,3.41,1.314,2.92,1.406,2.65,1.51,2.34,1.662,1.99,1.917,1.769,2.15,1.552,2.53,1.337,3.26,1.289,3.59,1.287,3.58,1.395,2.94,1.568,2.46,1.714,2.21,1.934,1.952,2.17,1.729,2.44,1.578,2.81,1.427,3.2,1.344,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:11:00,1.769,3.83,4.19,3.41,1.314,2.93,1.403,2.66,1.505,2.35,1.653,2,1.909,1.775,2.14,1.558,2.51,1.341,3.25,1.289,3.59,1.287,3.58,1.398,2.93,1.571,2.45,1.719,2.21,1.943,1.943,2.2,1.724,2.45,1.574,2.82,1.423,3.2,1.344,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:11:20,1.775,3.82,4.19,3.41,1.314,2.94,1.4,2.67,1.502,2.36,1.649,2,1.9,1.781,2.14,1.561,2.51,1.341,3.24,1.289,3.59,1.287,3.58,1.404,2.9,1.581,2.43,1.729,2.19,1.961,1.925,2.22,1.709,2.47,1.564,2.85,1.416,3.2,1.344,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
2025-12-02 15:11:51,1.775,3.8,4.19,3.41,1.314,2.96,1.396,2.69,1.497,2.37,1.645,2.01,1.892,1.781,2.13,1.561,2.5,1.342,3.24,1.289,3.59,1.287,3.58,1.414,2.86,1.595,2.4,1.751,2.16,1.98,1.9,2.25,1.694,2.5,1.552,2.89,1.406,3.2,1.344,2.52,1.546,2.79,1.431,2.24,1.704,2.69,1.49,2.99,1.383
